vtkOriginalIndices,Py,Pz,Y,Z,__vtkIsSelected__
-1.03418e-021,8.61676e-021,0.0024859,0.000513844,4733,0
-1.95518e-021,9.17348e-021,0.00242122,0.000388781,4734,0
-1.4991e-021,9.79688e-021,0.00249437,0.00035709,4735,0
-1.30169e-021,9.14454e-021,0.00247466,0.00045748,4736,0
-2.68934e-022,8.21545e-021,0.00226299,0.000522176,4737,0
-1.35763e-021,8.60954e-021,0.00230226,0.000464247,4738,0
-2.21713e-021,8.70848e-021,0.00234154,0.000406318,4739,0
-4.9517e-022,8.22933e-021,0.00235571,0.000532946,4740,0
-1.55629e-021,8.61359e-021,0.00239498,0.000475018,4741,0
-7.30792e-022,8.24555e-021,0.00244842,0.000543717,4742,0
-6.85194e-022,8.56196e-021,0.00230699,0.000506456,4743,0
-1.74297e-021,8.63969e-021,0.00234626,0.000448528,4744,0
-8.80892e-022,8.57179e-021,0.0023997,0.000517227,4745,0
1.09252e-022,9.75079e-021,0.00175475,0.000171665,4746,0
-4.9644e-022,9.94844e-021,0.00180065,0.000232886,4747,0
-1.70868e-021,1.03385e-020,0.00184655,0.000294107,4748,0
-2.79158e-022,9.70857e-021,0.00170939,0.000247039,4749,0
-1.41684e-021,1.00052e-020,0.00175529,0.00030826,4750,0
-1.09006e-021,9.64005e-021,0.00166402,0.000322412,4751,0
-1.90106e-022,9.78864e-021,0.00175493,0.000217197,4752,0
-1.01415e-021,1.00988e-020,0.00180083,0.000278418,4753,0
-7.73109e-022,9.82765e-021,0.00170957,0.00029257,4754,0
-1.153e-021,1.034e-020,0.00189027,0.000261479,4755,0
-3.29115e-022,1.00006e-020,0.00184437,0.000200258,4756,0
1.56495e-022,9.84693e-021,0.00179847,0.000139037,4757,0
-4.05821e-022,1.0329e-020,0.00193017,0.000177747,4758,0
5.66716e-023,1.01038e-020,0.00188427,0.000116526,4759,0
-1.44078e-023,1.02828e-020,0.00197006,9.40145e-005,4760,0
-5.92385e-022,1.02192e-020,0.00188827,0.000213161,4761,0
-1.64958e-024,9.97972e-021,0.00184237,0.00015194,4762,0
-8.41749e-023,1.02345e-020,0.00192817,0.000129429,4763,0
-8.66769e-023,9.54769e-021,0.00225646,0.000110162,4764,0
-9.2481e-024,9.95711e-021,0.00216288,8.04654e-005,4765,0
2.83193e-023,1.01921e-020,0.00206931,5.07685e-005,4766,0
1.66301e-023,1.00515e-020,0.00224135,2.72741e-005,4767,0
-6.2174e-024,9.88395e-021,0.00222023,7.26339e-005,4768,0
2.14158e-023,1.01185e-020,0.00212666,4.29371e-005,4769,0
4.38717e-023,1.02166e-020,0.00195558,4.58427e-005,4770,0
1.27548e-023,1.01628e-020,0.00178642,7.57073e-006,4771,0
1.13839e-022,1.0099e-020,0.00186978,6.83539e-005,4772,0
2.15627e-022,9.89517e-021,0.00178398,9.0865e-005,4773,0
3.7021e-023,1.01658e-020,0.00189919,3.30854e-005,4774,0
9.77158e-023,1.0054e-020,0.00181339,5.55965e-005,4775,0
-1.62573e-021,1.04914e-020,0.00193161,0.000282229,4776,0
-6.5245e-022,1.04241e-020,0.00197151,0.000198497,4777,0
-1.48466e-022,1.03817e-020,0.0020114,0.000114765,4778,0
-1.76456e-021,1.05105e-020,0.00200972,0.000283258,4779,0
-8.48749e-022,1.04891e-020,0.00204962,0.000199526,4780,0
-2.04855e-021,1.0567e-020,0.00208783,0.000284287,4781,0
-1.23527e-021,1.046e-020,0.00197095,0.000254662,4782,0
-4.65713e-022,1.04068e-020,0.00201084,0.000170929,4783,0
-1.35265e-021,1.04763e-020,0.00204906,0.000255691,4784,0
-7.69426e-022,8.55976e-021,0.00222182,0.000493584,4785,0
-1.64675e-021,9.58956e-021,0.00219103,0.000418581,4786,0
-2.25913e-021,1.02116e-020,0.00216023,0.000343577,4787,0
-1.94114e-021,8.63141e-021,0.00226109,0.000435655,4788,0
-2.37253e-021,9.57674e-021,0.0022303,0.000360652,4789,0
-2.77635e-021,8.73493e-021,0.00230037,0.000377727,4790,0
-1.38788e-021,9.0628e-021,0.00222465,0.000449273,4791,0
-2.10416e-021,9.80903e-021,0.00219385,0.00037427,4792,0
-2.19968e-021,9.11376e-021,0.00226392,0.000391345,4793,0
-6.16548e-022,9.05293e-021,0.00227913,0.000190092,4794,0
-1.47251e-021,8.83478e-021,0.00229384,0.000262231,4795,0
-2.66942e-021,8.73336e-021,0.00230855,0.000334371,4796,0
-1.17215e-021,9.54627e-021,0.00222378,0.000245156,4797,0
-2.44041e-021,9.49124e-021,0.00223849,0.000317296,4798,0
-2.31055e-021,1.01266e-020,0.00216842,0.000300221,4799,0
-9.57702e-022,9.25826e-021,0.00226558,0.000232493,4800,0
-1.85806e-021,9.17555e-021,0.00228029,0.000304633,4801,0
-1.75454e-021,9.73073e-021,0.00221023,0.000287558,4802,0
-3.09843e-022,9.49497e-021,0.00224304,0.000156147,4803,0
-8.38422e-022,9.7596e-021,0.00218768,0.000211211,4804,0
-1.58479e-021,1.02888e-020,0.00213232,0.000266276,4805,0
-1.77133e-022,9.95046e-021,0.00214947,0.00012645,4806,0
-6.14805e-022,1.02841e-020,0.00209411,0.000181514,4807,0
-7.90507e-023,1.02541e-020,0.00205589,9.67528e-005,4808,0
-4.03617e-022,9.7301e-021,0.00219339,0.000164602,4809,0
-9.74577e-022,1.0106e-020,0.00213804,0.000219667,4810,0
-2.52112e-022,1.0158e-020,0.00209982,0.000134906,4811,0
-7.15916e-021,1.08304e-020,0.00139719,0.00212581,4812,0
-3.56512e-021,9.89444e-021,0.00136487,0.00203576,4813,0
-2.99018e-022,9.02662e-021,0.00133256,0.00194572,4814,0
-4.52551e-021,1.13708e-020,0.0014561,0.00204943,4815,0
-1.26154e-021,1.05351e-020,0.00142378,0.00195939,4816,0
-2.23719e-021,1.20643e-020,0.001515,0.00197306,4817,0
-5.05574e-021,1.06953e-020,0.00140605,0.00207033,4818,0
-1.63974e-021,9.79011e-021,0.00137374,0.00198029,4819,0
-2.56131e-021,1.12245e-020,0.00146496,0.00199396,4820,0
5.25571e-021,1.89094e-021,0.00108293,0.00181288,4821,0
6.56925e-021,8.38008e-021,0.00114534,0.00175844,4822,0
7.78523e-021,1.44555e-020,0.00120776,0.00170399,4823,0
4.04649e-021,5.04391e-021,0.0011689,0.00184293,4824,0
5.3938e-021,1.1386e-020,0.00123131,0.00178848,4825,0
2.89395e-021,8.13426e-021,0.00125487,0.00187297,4826,0
5.24074e-021,5.19423e-021,0.00113239,0.00180475,4827,0
6.51681e-021,1.14045e-020,0.0011948,0.0017503,4828,0
4.13253e-021,8.22141e-021,0.00121836,0.00183479,4829,0
2.65636e-021,1.03513e-020,0.00130272,0.00185998,4830,0
5.43561e-021,1.38258e-020,0.00127916,0.00177549,4831,0
7.93649e-021,1.6966e-020,0.0012556,0.001691,4832,0
3.8898e-021,9.93981e-021,0.00136029,0.00179097,4833,0
6.72051e-021,1.29838e-020,0.00133674,0.00170648,4834,0
5.84951e-021,9.15565e-021,0.00141787,0.00172196,4835,0
3.66505e-021,1.13783e-020,0.00131406,0.00180882,4836,0
5.9678e-021,1.42926e-020,0.0012905,0.00172432,4837,0
5.15358e-021,1.07527e-020,0.00137163,0.00173981,4838,0
-5.96249e-022,1.22744e-020,0.00152342,0.00192004,4839,0
2.77633e-022,1.08863e-020,0.0014322,0.00190637,4840,0
1.13897e-021,9.51788e-021,0.00134098,0.0018927,4841,0
1.98843e-021,1.02485e-020,0.00148978,0.00183736,4842,0
2.80527e-021,8.93463e-021,0.00139855,0.00182369,4843,0
4.34168e-021,8.3976e-021,0.00145613,0.00175468,4844,0
5.77384e-022,1.1123e-020,0.0014818,0.00188792,4845,0
1.42806e-021,9.76619e-021,0.00139058,0.00187426,4846,0
3.06588e-021,9.18018e-021,0.00144815,0.00180525,4847,0
-2.14378e-022,9.89423e-021,0.00127775,0.00196614,4848,0
-3.75466e-021,1.08578e-020,0.00131006,0.00205618,4849,0
-7.6104e-021,1.19087e-020,0.00134238,0.00214622,4850,0
-2.03133e-021,1.36415e-020,0.00120454,0.00204105,4851,0
-5.56373e-021,1.4751e-020,0.00123686,0.0021311,4852,0
-4.06798e-021,1.77062e-020,0.00113134,0.00211597,4853,0
-1.85068e-021,1.14065e-020,0.00126412,0.00202112,4854,0
-5.34211e-021,1.24056e-020,0.00129643,0.00211117,4855,0
-3.86189e-021,1.5348e-020,0.00119091,0.00209604,4856,0
3.96552e-021,1.255e-021,0.00106638,0.00186602,4857,0
2.66565e-021,4.67154e-021,0.00115235,0.00189606,4858,0
1.32621e-021,8.19137e-021,0.00123832,0.00192611,4859,0
7.32066e-022,8.61547e-021,0.00107914,0.00197098,4860,0
-5.15089e-022,1.19146e-020,0.00116511,0.00200103,4861,0
-2.60026e-021,1.61275e-020,0.00109191,0.00207594,4862,0
2.30208e-021,5.25214e-021,0.00109929,0.00191102,4863,0
1.10655e-021,8.39034e-021,0.00118526,0.00194107,4864,0
-7.15335e-022,1.20649e-020,0.00111205,0.00201598,4865,0
-5.58694e-021,9.2446e-021,0.00257557,0.00237685,4866,0
-2.46951e-021,8.97839e-021,0.00254463,0.00230076,4867,0
4.47685e-022,8.73237e-021,0.00251369,0.00222467,4868,0
-1.39862e-021,8.47521e-021,0.00261202,0.00232066,4869,0
1.45032e-021,8.24839e-021,0.00258108,0.00224457,4870,0
2.49573e-021,7.73779e-021,0.00264846,0.00226446,4871,0
-3.08686e-021,8.90338e-021,0.00257741,0.00233275,4872,0
-1.6692e-022,8.66053e-021,0.00254647,0.00225667,4873,0
8.6965e-022,8.15102e-021,0.00261385,0.00227656,4874,0
8.25207e-021,1.18165e-020,0.0012248,0.00236771,4875,0
1.94872e-021,1.52634e-020,0.00117429,0.00227053,4876,0
-4.12809e-021,1.91869e-020,0.00112377,0.00217334,4877,0
3.85903e-022,1.20676e-020,0.00127981,0.00228565,4878,0
-5.80439e-021,1.58772e-020,0.00122929,0.00218846,4879,0
-7.50437e-021,1.25188e-020,0.00133482,0.00220359,4880,0
3.47111e-021,1.30696e-020,0.0012263,0.00230796,4881,0
-2.48077e-021,1.63687e-020,0.00117578,0.00221078,4882,0
-4.03219e-021,1.32664e-020,0.00128131,0.0022259,4883,0
-7.08266e-021,1.29102e-020,0.00235541,0.00241437,4884,0
-7.31676e-021,1.20345e-020,0.0024437,0.00242554,4885,0
-7.55239e-021,1.11518e-020,0.00253198,0.00243671,4886,0
-1.64012e-021,1.48788e-020,0.00240673,0.002484,4887,0
-1.82304e-021,1.41347e-020,0.00249501,0.00249516,4888,0
3.05255e-021,1.75403e-020,0.00245804,0.00255362,4889,0
-4.69122e-021,1.2935e-020,0.00240195,0.0024413,4890,0
-4.88265e-021,1.2197e-020,0.00249023,0.00245247,4891,0
-1.63548e-022,1.55022e-020,0.00245326,0.00251093,4892,0
-7.0888e-021,9.92479e-021,0.00253399,0.00239186,4893,0
-6.20921e-021,1.0652e-020,0.00244571,0.00238069,4894,0
-6.01726e-021,1.13738e-020,0.00235742,0.00236952,4895,0
-3.66e-021,9.609e-021,0.00250305,0.00231577,4896,0
-3.12727e-021,1.03452e-020,0.00241477,0.0023046,4897,0
-4.42802e-022,9.31462e-021,0.00247211,0.00223968,4898,0
-5.28536e-021,1.00682e-020,0.00249425,0.00236277,4899,0
-5.09818e-021,1.07863e-020,0.00240597,0.0023516,4900,0
-2.25653e-021,9.78282e-021,0.00246331,0.00228668,4901,0
-1.62048e-021,1.2725e-020,0.00226459,0.00209131,4902,0
4.8747e-022,1.25213e-020,0.00224457,0.00203071,4903,0
2.46802e-021,1.23256e-020,0.00222454,0.00197011,4904,0
2.35504e-021,1.18879e-020,0.00231024,0.00203474,4905,0
4.44318e-021,1.18972e-020,0.00229021,0.00197413,4906,0
6.50413e-021,1.15339e-020,0.00235588,0.00197816,4907,0
5.14414e-022,1.2166e-020,0.00227313,0.00205225,4908,0
2.24001e-021,1.19977e-020,0.0022531,0.00199165,4909,0
4.08825e-021,1.1672e-020,0.00231878,0.00199568,4910,0
-1.01245e-020,1.05613e-020,0.00228155,0.00234376,4911,0
-1.58957e-020,1.85735e-021,0.00221718,0.00229843,4912,0
-2.4324e-020,-7.52887e-021,0.00215281,0.00225309,4913,0
-8.54174e-021,1.0846e-020,0.00226394,0.00225807,4914,0
-1.43372e-020,2.41583e-021,0.00219957,0.00221274,4915,0
-7.05427e-021,1.11072e-020,0.00224633,0.00217238,4916,0
-9.89735e-021,8.30065e-021,0.00225423,0.00230009,4917,0
-1.81816e-020,-1.08621e-021,0.00218985,0.00225475,4918,0
-8.5554e-021,8.61189e-021,0.00223662,0.0022144,4919,0
-7.75351e-021,7.35467e-021,0.00221814,0.00213655,4920,0
-1.84309e-020,-3.32667e-021,0.00217138,0.00217691,4921,0
-2.94793e-020,-1.43826e-020,0.00212462,0.00221726,4922,0
-9.88914e-021,-5.22729e-022,0.00215119,0.00211476,4923,0
-1.92835e-020,-1.00164e-020,0.00210442,0.00215512,4924,0
-1.31529e-020,-8.92597e-021,0.00208423,0.00209297,4925,0
-1.07722e-020,2.06855e-021,0.00218024,0.00214274,4926,0
-2.03015e-020,-7.49287e-021,0.00213347,0.0021831,4927,0
-1.40738e-020,-6.47618e-021,0.00211328,0.00212095,4928,0
6.52563e-022,1.057e-020,0.00218701,0.0019817,4929,0
-1.29412e-021,1.07036e-020,0.00220703,0.0020423,4930,0
-3.3604e-021,1.08445e-020,0.00222706,0.0021029,4931,0
-4.17603e-021,2.7298e-021,0.00214007,0.00202051,4932,0
-6.1123e-021,2.60885e-021,0.0021601,0.00208111,4933,0
-9.35918e-021,-5.68314e-021,0.00209314,0.00205931,4934,0
-1.42549e-021,8.16788e-021,0.00217804,0.00201484,4935,0
-3.27051e-021,8.21546e-021,0.00219806,0.00207544,4936,0
-6.53547e-021,-1.06226e-022,0.0021311,0.00205364,4937,0
-1.44625e-021,1.21512e-020,0.00229625,0.00211843,4938,0
2.30041e-021,1.16442e-020,0.0023419,0.00206186,4939,0
5.84966e-021,1.11615e-020,0.00238754,0.00200529,4940,0
1.49272e-022,1.10241e-020,0.0023712,0.0021392,4941,0
3.89384e-021,1.05417e-020,0.00241685,0.00208263,4942,0
1.77763e-021,9.87367e-021,0.00244616,0.00215997,4943,0
3.52503e-022,1.16091e-020,0.00233645,0.0021065,4944,0
4.03272e-021,1.11185e-020,0.00238209,0.00204993,4945,0
1.9583e-021,1.04825e-020,0.0024114,0.00212727,4946,0
-5.54184e-021,1.16761e-020,0.00232213,0.00233723,4947,0
-4.37308e-021,1.18571e-020,0.00230452,0.00225154,4948,0
-3.62592e-021,1.22354e-020,0.00228691,0.00216585,4949,0
-2.70214e-021,1.06525e-020,0.00237947,0.00227231,4950,0
-1.84549e-021,1.09613e-020,0.00236186,0.00218662,4951,0
-2.83571e-023,9.66111e-021,0.00243681,0.00220739,4952,0
-4.19432e-021,1.13943e-020,0.00233537,0.00228703,4953,0
-3.09621e-021,1.15796e-020,0.00231776,0.00220134,4954,0
-1.45309e-021,1.04008e-020,0.00239271,0.00222211,4955,0
-4.68258e-021,1.27458e-020,0.00231752,0.00244371,4956,0
5.86918e-023,1.51836e-020,0.00236884,0.00251334,4957,0
4.85464e-021,1.78825e-020,0.00242015,0.00258296,4958,0
-1.69457e-022,1.17594e-020,0.00229213,0.0025429,4959,0
4.65534e-021,1.43179e-020,0.00234345,0.00261252,4960,0
4.7086e-021,1.06883e-020,0.00226675,0.00264208,4961,0
-1.57259e-021,1.31641e-020,0.00232616,0.00249998,4962,0
3.15627e-021,1.57966e-020,0.00237748,0.00256961,4963,0
2.93742e-021,1.22237e-020,0.00230078,0.00259917,4964,0
5.80431e-021,1.22275e-020,0.00228765,0.0026905,4965,0
6.02972e-021,1.63948e-020,0.00236435,0.00266094,4966,0
6.24812e-021,2.04602e-020,0.00244105,0.00263138,4967,0
1.82512e-021,1.95183e-020,0.00237574,0.00273656,4968,0
2.13535e-021,2.35844e-020,0.00245244,0.002707,4969,0
-1.5904e-021,2.80243e-020,0.00246383,0.00278262,4970,0
4.09705e-021,1.55543e-020,0.00234258,0.002696,4971,0
4.31157e-021,1.92245e-020,0.00241928,0.00266644,4972,0
7.9486e-022,2.33975e-020,0.00243067,0.00274206,4973,0
4.61428e-021,1.07917e-020,0.00227009,0.00273461,4974,0
1.02574e-021,1.85496e-020,0.00235818,0.00278067,4975,0
-2.42984e-021,2.66738e-020,0.00244628,0.00282674,4976,0
2.72777e-021,1.08192e-020,0.00229414,0.00283739,4977,0
-9.30307e-022,1.88551e-020,0.00238223,0.00288346,4978,0
6.95136e-022,1.08471e-020,0.00231819,0.00294018,4979,0
2.66649e-021,1.33116e-020,0.00230747,0.00278423,4980,0
-7.6774e-022,2.13632e-020,0.00239556,0.00283029,4981,0
7.66674e-022,1.34285e-020,0.00233152,0.00288701,4982,0
2.83374e-020,1.38401e-020,0.00195261,0.00221732,4983,0
8.42853e-021,3.95683e-021,0.00199945,0.00216091,4984,0
-6.58887e-021,-6.20612e-021,0.00204629,0.0021045,4985,0
1.31931e-021,-5.28435e-022,0.00201965,0.00222306,4986,0
-1.2544e-020,-7.20631e-021,0.00206649,0.00216665,4987,0
-2.57582e-020,-1.49285e-020,0.00208668,0.0022288,4988,0
1.18769e-020,7.03962e-021,0.00199057,0.00220043,4989,0
-3.59251e-021,-3.18086e-021,0.00203741,0.00214402,4990,0
-9.94163e-021,-4.55819e-021,0.00205761,0.00220617,4991,0
-7.40234e-021,-9.55871e-021,0.00201438,0.00207644,4992,0
8.52873e-021,1.11924e-021,0.00196754,0.00213285,4993,0
2.54443e-020,1.24821e-020,0.0019207,0.00218926,4994,0
-3.89795e-021,-2.17169e-021,0.00193885,0.00205439,4995,0
1.11667e-020,8.06825e-021,0.00189201,0.0021108,4996,0
-8.95661e-022,4.20634e-021,0.00186333,0.00203234,4997,0
-9.93003e-022,-3.16605e-021,0.00197359,0.00208789,4998,0
1.44006e-020,7.22136e-021,0.00192675,0.0021443,4999,0
2.02874e-021,3.32423e-021,0.00189806,0.00206585,5000,0
-7.35304e-021,-1.06794e-021,0.00135937,0.00266532,5001,0
2.07458e-021,3.48705e-021,0.00131486,0.00256439,5002,0
1.07623e-020,7.70824e-021,0.00127036,0.00246345,5003,0
-9.2193e-022,2.76448e-022,0.0014115,0.00257143,5004,0
7.41434e-021,4.40872e-021,0.00136699,0.0024705,5005,0
4.65216e-021,1.02116e-021,0.00146362,0.00247755,5006,0
-1.90376e-021,1.21168e-021,0.00136191,0.00260038,5007,0
6.57709e-021,5.35073e-021,0.0013174,0.00249945,5008,0
3.77798e-021,1.92155e-021,0.00141404,0.00250649,5009,0
1.0557e-020,9.78428e-021,0.00127385,0.00240246,5010,0
2.0542e-021,1.01415e-020,0.00132886,0.00232039,5011,0
-5.43774e-021,1.04446e-020,0.00138387,0.00223833,5012,0
7.74098e-021,6.33835e-021,0.00137049,0.0024095,5013,0
-5.52499e-022,6.96312e-021,0.00142549,0.00232744,5014,0
4.91778e-021,2.88374e-021,0.00146712,0.00241655,5015,0
6.46724e-021,8.84352e-021,0.0013244,0.00237745,5016,0
-1.363e-021,9.19932e-021,0.00137941,0.00229539,5017,0
3.80426e-021,5.58619e-021,0.00142103,0.0023845,5018,0
-9.03028e-021,1.0361e-020,0.00143856,0.00215891,5019,0
-6.21361e-021,1.0914e-020,0.00149746,0.00208253,5020,0
-4.23561e-021,1.18328e-020,0.00155637,0.00200616,5021,0
-1.05294e-020,8.40716e-021,0.00153034,0.00216816,5022,0
-8.82174e-021,9.08688e-021,0.00158925,0.00209179,5023,0
-1.37755e-020,6.1059e-021,0.00162213,0.00217742,5024,0
-8.5038e-021,9.90501e-021,0.00148879,0.00213653,5025,0
-5.80965e-021,1.04823e-020,0.0015477,0.00206016,5026,0
-9.97511e-021,7.98772e-021,0.00158058,0.00214579,5027,0
-1.22145e-020,5.94808e-021,0.00167105,0.00215715,5028,0
-7.94118e-021,8.53691e-021,0.00163817,0.00207152,5029,0
-3.98913e-021,1.09205e-020,0.00160529,0.00198589,5030,0
-8.93341e-021,6.08562e-021,0.00172602,0.00208708,5031,0
-4.91447e-021,8.58952e-021,0.00169314,0.00200145,5032,0
-5.85332e-021,6.22319e-021,0.00178098,0.00201701,5033,0
-9.6666e-021,6.87025e-021,0.00167841,0.00210525,5034,0
-5.58525e-021,9.36231e-021,0.00164553,0.00201962,5035,0
-6.53737e-021,6.97946e-021,0.00173338,0.00203518,5036,0
-3.84883e-021,8.06991e-021,0.00170989,0.00218849,5037,0
-3.56305e-021,6.84822e-021,0.00176486,0.00211842,5038,0
-7.49629e-022,8.45028e-021,0.00181983,0.00204835,5039,0
6.1286e-021,1.00294e-020,0.00179355,0.00219688,5040,0
1.01713e-020,9.5609e-021,0.00184851,0.00212681,5041,0
3.44066e-020,1.62276e-020,0.0018772,0.00220526,5042,0
-1.95634e-021,6.73792e-021,0.0017561,0.00216793,5043,0
1.03034e-021,6.84932e-021,0.00181107,0.00209786,5044,0
1.35728e-020,1.09607e-020,0.00183975,0.00217632,5045,0
-8.59947e-021,9.88698e-021,0.0014328,0.00221407,5046,0
-1.0178e-020,7.82921e-021,0.00152458,0.00222332,5047,0
-1.25041e-020,5.46348e-021,0.00161637,0.00223258,5048,0
-3.58126e-021,6.44316e-021,0.00147442,0.00230317,5049,0
-5.6823e-021,3.75388e-021,0.00156621,0.00231243,5050,0
1.63408e-021,1.93951e-021,0.00151605,0.00239228,5051,0
-7.27916e-021,8.11136e-021,0.00147727,0.00224685,5052,0
-8.8188e-021,6.08808e-021,0.00156906,0.00225611,5053,0
-2.44767e-021,4.52936e-021,0.0015189,0.00233596,5054,0
-7.9395e-021,-3.03903e-021,0.00140897,0.00269517,5055,0
-8.43605e-022,-7.772e-022,0.0014611,0.00260128,5056,0
4.82784e-021,-6.51378e-023,0.00151322,0.00250739,5057,0
1.43955e-021,-2.16846e-021,0.00151326,0.00268377,5058,0
7.15733e-021,-1.10145e-022,0.00156538,0.00258989,5059,0
1.07286e-020,-1.30575e-021,0.00161755,0.00267238,5060,0
-2.11587e-021,-1.06345e-021,0.00146111,0.00266007,5061,0
3.7072e-021,-2.6681e-022,0.00151323,0.00256619,5062,0
6.02863e-021,-3.04154e-022,0.0015654,0.00264868,5063,0
9.53892e-021,8.00721e-022,0.00162566,0.00272929,5064,0
-2.00269e-022,5.00585e-021,0.00159783,0.00281751,5065,0
-1.05204e-020,9.47161e-021,0.00157001,0.00290574,5066,0
1.94205e-022,1.57093e-021,0.00152137,0.00274068,5067,0
-8.48076e-021,5.19664e-021,0.00149355,0.00282891,5068,0
-8.26093e-021,7.97869e-022,0.00141708,0.00275207,5069,0
3.01438e-021,3.26642e-021,0.00158162,0.00276249,5070,0
-5.63317e-021,6.96954e-021,0.0015538,0.00285072,5071,0
-5.48332e-021,2.49715e-021,0.00147733,0.00277389,5072,0
4.40688e-021,9.12275e-021,0.00222376,0.00274097,5073,0
2.40387e-021,9.08974e-021,0.0022478,0.00284375,5074,0
2.48982e-022,9.05723e-021,0.00227185,0.00294653,5075,0
-1.57139e-021,1.06177e-020,0.00217283,0.0028061,5076,0
-3.67525e-021,1.06512e-020,0.00219687,0.00290888,5077,0
-7.48551e-021,1.21802e-020,0.0021219,0.00287124,5078,0
1.55883e-021,9.62758e-021,0.00221479,0.00279694,5079,0
-3.90145e-022,9.61307e-021,0.00223884,0.00289972,5080,0
-4.18929e-021,1.11344e-020,0.00216387,0.00286207,5081,0
-1.25887e-021,1.38522e-020,0.00210254,0.00309166,5082,0
-5.06235e-021,1.35777e-020,0.00210356,0.0030065,5083,0
-8.6441e-021,1.33132e-020,0.00210458,0.00292133,5084,0
-1.07771e-021,1.20085e-020,0.00217854,0.00304415,5085,0
-4.82208e-021,1.17878e-020,0.00217956,0.00295898,5086,0
-9.01864e-022,1.02233e-020,0.00225453,0.00299663,5087,0
-2.4838e-021,1.31445e-020,0.00212821,0.00304744,5088,0
-6.19364e-021,1.28913e-020,0.00212923,0.00296227,5089,0
-2.2847e-021,1.13382e-020,0.00220421,0.00299992,5090,0
-1.61622e-020,2.10039e-021,0.00190236,0.00294181,5091,0
-1.31797e-020,7.09135e-021,0.00197832,0.00292766,5092,0
-1.22714e-020,1.23708e-020,0.00205427,0.0029135,5093,0
-9.72233e-021,7.17246e-021,0.0019773,0.00301282,5094,0
-8.08551e-021,1.26405e-020,0.00205325,0.00299867,5095,0
-3.63518e-021,1.29222e-020,0.00205223,0.00308383,5096,0
-1.305e-020,5.44326e-021,0.00195266,0.00296076,5097,0
-1.00659e-020,1.04478e-020,0.00202861,0.00294661,5098,0
-6.49055e-021,1.06295e-020,0.00202759,0.00303177,5099,0
-1.578e-020,1.76363e-022,0.00186904,0.00297869,5100,0
-9.23981e-021,5.2714e-021,0.00194398,0.00304971,5101,0
-2.63665e-021,1.06615e-020,0.00201891,0.00312072,5102,0
-1.11637e-020,-4.29942e-022,0.00184504,0.0030752,5103,0
-4.71538e-021,4.3438e-021,0.00191997,0.00314621,5104,0
-6.82817e-021,-2.07854e-021,0.00182103,0.0031717,5105,0
-1.20956e-020,1.66537e-021,0.00188602,0.00303453,5106,0
-5.33336e-021,6.89887e-021,0.00196095,0.00310554,5107,0
-7.25529e-021,1.10834e-021,0.00186201,0.00313103,5108,0
7.4925e-021,1.66045e-021,0.00168068,0.00275069,5109,0
-3.32666e-021,1.09246e-021,0.00174147,0.00282628,5110,0
-1.7e-020,-9.61262e-022,0.00180226,0.00290187,5111,0
-1.21307e-021,5.40342e-021,0.00165286,0.00283891,5112,0
-1.45608e-020,4.08654e-021,0.00171365,0.0029145,5113,0
-1.21074e-020,9.16315e-021,0.00162504,0.00292714,5114,0
1.04477e-021,2.70566e-021,0.00169167,0.00280529,5115,0
-1.01538e-020,2.16387e-021,0.00175246,0.00288088,5116,0
-8.01752e-021,6.55784e-021,0.00166385,0.00289352,5117,0
-9.77726e-021,-3.99372e-021,0.00176652,0.00315224,5118,0
-1.15286e-020,2.42253e-021,0.00170191,0.00306837,5119,0
-1.39701e-020,7.35736e-021,0.0016373,0.0029845,5120,0
-1.51967e-020,-3.23954e-021,0.00179052,0.00305574,5121,0
-1.61082e-020,2.93862e-021,0.00172591,0.00297187,5122,0
-2.02444e-020,-2.50613e-021,0.00181453,0.00295923,5123,0
-1.14237e-020,-8.18884e-022,0.00175298,0.00309211,5124,0
-1.38971e-020,4.25557e-021,0.00168837,0.00300825,5125,0
-1.60568e-020,-1.98731e-022,0.00177699,0.00299561,5126,0
6.83671e-022,1.05238e-020,-0.0032943,0.000225737,5127,0
